Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Email,ProductExpiryDate,invoice,stock_code,description,quantity,invoice_date,price,country,email,product_expiry_date,customer_id,is_cancelled,revenue
C540299,22960,Manual Return / Cancel JAM MAKING SET WITH JARS,-2,2011-01-18 17:40:00,4.25,10016,United Kingdom,customer_10016@example.com,,C540299,22960,Manual Return / Cancel JAM MAKING SET WITH JARS,-2,2011-01-18 17:40:00,4.25,United Kingdom,customer_10016@example.com,,10016,True,-8.5
540308,21733,RED HANGING HEART T-LIGHT HOLDER,32,2011-01-19 12:49:00,2.95,10017,United Kingdom,customer_10017@example.com,2011-07-22,540308,21733,RED HANGING HEART T-LIGHT HOLDER,32,2011-01-19 12:49:00,2.95,United Kingdom,customer_10017@example.com,2011-07-22,10017,False,94.4
540308,22138,BAKING SET 9 PIECE RETROSPOT,16,2011-01-19 12:49:00,4.95,10017,United Kingdom,customer_10017@example.com,2011-08-10,540308,22138,BAKING SET 9 PIECE RETROSPOT,16,2011-01-19 12:49:00,4.95,United Kingdom,customer_10017@example.com,2011-08-10,10017,False,79.2
540308,85099B,JUMBO BAG RED RETROSPOT,41,2011-01-19 12:49:00,1.87,10017,United Kingdom,customer_10017@example.com,,540308,85099B,JUMBO BAG RED RETROSPOT,41,2011-01-19 12:49:00,1.87,United Kingdom,customer_10017@example.com,,10017,False,76.67
540318,21931,JUMBO STORAGE BAG SUKI,29,2011-01-19 13:56:00,2.08,10018,France,customer_10018@example.com,,540318,21931,JUMBO STORAGE BAG SUKI,29,2011-01-19 13:56:00,2.08,France,customer_10018@example.com,,10018,False,60.32
540318,85099B,JUMBO BAG RED RETROSPOT,20,2011-01-19 13:56:00,1.87,10018,France,customer_10018@example.com,,540318,85099B,JUMBO BAG RED RETROSPOT,20,2011-01-19 13:56:00,1.87,France,customer_10018@example.com,,10018,False,37.400000000000006
540318,22086,PAPER CHAIN KIT 50'S CHRISTMAS,27,2011-01-19 13:56:00,3.1,10018,France,customer_10018@example.com,,540318,22086,PAPER CHAIN KIT 50'S CHRISTMAS,27,2011-01-19 13:56:00,3.1,France,customer_10018@example.com,,10018,False,83.7
540318,22666,RECIPE BOX PANTRY DESIGN,36,2011-01-19 13:56:00,3.25,10018,France,customer_10018@example.com,,540318,22666,RECIPE BOX PANTRY DESIGN,36,2011-01-19 13:56:00,3.25,France,customer_10018@example.com,,10018,False,117.0
540318,22699,ROSES REGENCY TEACUP AND SAUCER,45,2011-01-19 13:56:00,3.25,10018,France,customer_10018@example.com,,540318,22699,ROSES REGENCY TEACUP AND SAUCER,45,2011-01-19 13:56:00,3.25,France,customer_10018@example.com,,10018,False,146.25
540591,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-01-19 14:19:00,2.29,10060,United Kingdom,customer_10060@example.com,,540591,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2011-01-19 14:19:00,2.29,United Kingdom,customer_10060@example.com,,10060,False,9.16
540591,21931,JUMBO STORAGE BAG SUKI,12,2011-01-19 14:19:00,2.18,10060,United Kingdom,customer_10060@example.com,,540591,21931,JUMBO STORAGE BAG SUKI,12,2011-01-19 14:19:00,2.18,United Kingdom,customer_10060@example.com,,10060,False,26.160000000000004
540663,85099B,JUMBO BAG RED RETROSPOT,6,2011-01-19 14:51:00,2.18,10078,United Kingdom,customer_10078@example.com,,540663,85099B,JUMBO BAG RED RETROSPOT,6,2011-01-19 14:51:00,2.18,United Kingdom,customer_10078@example.com,,10078,False,13.080000000000002
540663,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-01-19 14:51:00,1.61,10078,United Kingdom,customer_10078@example.com,2011-08-15,540663,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-01-19 14:51:00,1.61,United Kingdom,customer_10078@example.com,2011-08-15,10078,False,11.270000000000001
540164,20727,LUNCH BAG BLACK SKULL.,9,2011-01-19 17:30:00,1.73,10010,United Kingdom,customer_10010@example.com,2011-08-05,540164,20727,LUNCH BAG BLACK SKULL.,9,2011-01-19 17:30:00,1.73,United Kingdom,customer_10010@example.com,2011-08-05,10010,False,15.57
540164,82482,WOODEN PICTURE FRAME WHITE FINISH,15,2011-01-19 17:30:00,2.55,10010,United Kingdom,customer_10010@example.com,,540164,82482,WOODEN PICTURE FRAME WHITE FINISH,15,2011-01-19 17:30:00,2.55,United Kingdom,customer_10010@example.com,,10010,False,38.25
540001,22423,REGENCY CAKESTAND 3 TIER,15,2011-01-20 10:04:00,14.03,10001,United Kingdom,customer_10001@example.com,,540001,22423,REGENCY CAKESTAND 3 TIER,15,2011-01-20 10:04:00,14.03,United Kingdom,customer_10001@example.com,,10001,False,210.45
540001,21931,JUMBO STORAGE BAG SUKI,43,2011-01-20 10:04:00,2.08,10001,United Kingdom,customer_10001@example.com,,540001,21931,JUMBO STORAGE BAG SUKI,43,2011-01-20 10:04:00,2.08,United Kingdom,customer_10001@example.com,,10001,False,89.44
540187,22698,PINK REGENCY TEACUP AND SAUCER,18,2011-01-20 10:23:00,3.25,10011,United Kingdom,customer_10011@example.com,,540187,22698,PINK REGENCY TEACUP AND SAUCER,18,2011-01-20 10:23:00,3.25,United Kingdom,customer_10011@example.com,,10011,False,58.5
540187,20727,LUNCH BAG BLACK SKULL.,44,2011-01-20 10:23:00,1.73,10011,United Kingdom,customer_10011@example.com,2011-08-05,540187,20727,LUNCH BAG BLACK SKULL.,44,2011-01-20 10:23:00,1.73,United Kingdom,customer_10011@example.com,2011-08-05,10011,False,76.12
540187,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-01-20 10:23:00,3.1,10011,United Kingdom,customer_10011@example.com,,540187,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2011-01-20 10:23:00,3.1,United Kingdom,customer_10011@example.com,,10011,False,37.2
540230,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-01-20 11:07:00,2.8,10013,United Kingdom,customer_10013@example.com,,540230,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-01-20 11:07:00,2.8,United Kingdom,customer_10013@example.com,,10013,False,16.799999999999997
540300,20725,LUNCH BAG RED RETROSPOT,10,2011-01-20 12:44:00,1.57,10016,United Kingdom,customer_10016@example.com,2011-07-30,540300,20725,LUNCH BAG RED RETROSPOT,10,2011-01-20 12:44:00,1.57,United Kingdom,customer_10016@example.com,2011-07-30,10016,False,15.700000000000001
540300,22383,LUNCH BAG SUKI DESIGN,38,2011-01-20 12:44:00,1.73,10016,United Kingdom,customer_10016@example.com,2011-07-25,540300,22383,LUNCH BAG SUKI DESIGN,38,2011-01-20 12:44:00,1.73,United Kingdom,customer_10016@example.com,2011-07-25,10016,False,65.74
540300,22197,POPCORN HOLDER,25,2011-01-20 12:44:00,0.94,10016,United Kingdom,customer_10016@example.com,2011-07-10,540300,22197,POPCORN HOLDER,25,2011-01-20 12:44:00,0.94,United Kingdom,customer_10016@example.com,2011-07-10,10016,False,23.5
540152,22698,PINK REGENCY TEACUP AND SAUCER,11,2011-01-20 13:23:00,3.25,10009,United Kingdom,customer_10009@example.com,,540152,22698,PINK REGENCY TEACUP AND SAUCER,11,2011-01-20 13:23:00,3.25,United Kingdom,customer_10009@example.com,,10009,False,35.75
540152,22666,RECIPE BOX PANTRY DESIGN,21,2011-01-20 13:23:00,2.8,10009,United Kingdom,customer_10009@example.com,,540152,22666,RECIPE BOX PANTRY DESIGN,21,2011-01-20 13:23:00,2.8,United Kingdom,customer_10009@example.com,,10009,False,58.8
540152,22197,POPCORN HOLDER,41,2011-01-20 13:23:00,0.89,10009,United Kingdom,customer_10009@example.com,2011-07-10,540152,22197,POPCORN HOLDER,41,2011-01-20 13:23:00,0.89,United Kingdom,customer_10009@example.com,2011-07-10,10009,False,36.49
540152,20727,LUNCH BAG BLACK SKULL.,29,2011-01-20 13:23:00,1.81,10009,United Kingdom,customer_10009@example.com,2011-08-05,540152,20727,LUNCH BAG BLACK SKULL.,29,2011-01-20 13:23:00,1.81,United Kingdom,customer_10009@example.com,2011-08-05,10009,False,52.49
540152,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,40,2011-01-20 13:23:00,0.3,10009,United Kingdom,customer_10009@example.com,,540152,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,40,2011-01-20 13:23:00,0.3,United Kingdom,customer_10009@example.com,,10009,False,12.0
540031,20725,LUNCH BAG RED RETROSPOT,36,2011-01-20 14:22:00,1.57,10003,France,customer_10003@example.com,2011-07-30,540031,20725,LUNCH BAG RED RETROSPOT,36,2011-01-20 14:22:00,1.57,France,customer_10003@example.com,2011-07-30,10003,False,56.52
540031,22383,LUNCH BAG SUKI DESIGN,40,2011-01-20 14:22:00,1.48,10003,France,customer_10003@example.com,2011-07-25,540031,22383,LUNCH BAG SUKI DESIGN,40,2011-01-20 14:22:00,1.48,France,customer_10003@example.com,2011-07-25,10003,False,59.2
540031,20727,LUNCH BAG BLACK SKULL.,18,2011-01-20 14:22:00,1.57,10003,France,customer_10003@example.com,2011-08-05,540031,20727,LUNCH BAG BLACK SKULL.,18,2011-01-20 14:22:00,1.57,France,customer_10003@example.com,2011-08-05,10003,False,28.26
540031,20728,LUNCH BAG CARS BLUE,26,2011-01-20 14:22:00,1.57,10003,France,customer_10003@example.com,2011-08-01,540031,20728,LUNCH BAG CARS BLUE,26,2011-01-20 14:22:00,1.57,France,customer_10003@example.com,2011-08-01,10003,False,40.82
540699,22698,PINK REGENCY TEACUP AND SAUCER,10,2011-01-20 15:55:00,2.95,10095,United Kingdom,customer_10095@example.com,,540699,22698,PINK REGENCY TEACUP AND SAUCER,10,2011-01-20 15:55:00,2.95,United Kingdom,customer_10095@example.com,,10095,False,29.5
540699,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-01-20 15:55:00,2.29,10095,United Kingdom,customer_10095@example.com,,540699,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,2011-01-20 15:55:00,2.29,United Kingdom,customer_10095@example.com,,10095,False,13.74
540699,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,5,2011-01-20 15:55:00,0.3,10095,United Kingdom,customer_10095@example.com,,540699,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,5,2011-01-20 15:55:00,0.3,United Kingdom,customer_10095@example.com,,10095,False,1.5
540250,20728,LUNCH BAG CARS BLUE,36,2011-01-20 16:22:00,1.48,10014,United Kingdom,customer_10014@example.com,2011-08-01,540250,20728,LUNCH BAG CARS BLUE,36,2011-01-20 16:22:00,1.48,United Kingdom,customer_10014@example.com,2011-08-01,10014,False,53.28
540250,22138,BAKING SET 9 PIECE RETROSPOT,26,2011-01-20 16:22:00,4.46,10014,United Kingdom,customer_10014@example.com,2011-08-10,540250,22138,BAKING SET 9 PIECE RETROSPOT,26,2011-01-20 16:22:00,4.46,United Kingdom,customer_10014@example.com,2011-08-10,10014,False,115.96
540250,22720,SET OF 3 CAKE TINS PANTRY DESIGN,20,2011-01-20 16:22:00,5.45,10014,United Kingdom,customer_10014@example.com,,540250,22720,SET OF 3 CAKE TINS PANTRY DESIGN,20,2011-01-20 16:22:00,5.45,United Kingdom,customer_10014@example.com,,10014,False,109.0
540250,47566,PARTY BUNTING,28,2011-01-20 16:22:00,5.45,10014,United Kingdom,customer_10014@example.com,,540250,47566,PARTY BUNTING,28,2011-01-20 16:22:00,5.45,United Kingdom,customer_10014@example.com,,10014,False,152.6
540250,22960,JAM MAKING SET WITH JARS,23,2011-01-20 16:22:00,3.83,10014,United Kingdom,customer_10014@example.com,2011-08-30,540250,22960,JAM MAKING SET WITH JARS,23,2011-01-20 16:22:00,3.83,United Kingdom,customer_10014@example.com,2011-08-30,10014,False,88.09
540679,22423,REGENCY CAKESTAND 3 TIER,5,2011-01-21 09:14:00,13.39,10084,Germany,customer_10084@example.com,,540679,22423,REGENCY CAKESTAND 3 TIER,5,2011-01-21 09:14:00,13.39,Germany,customer_10084@example.com,,10084,False,66.95
540113,84879,ASSORTED COLOUR BIRD ORNAMENT,44,2011-01-21 11:34:00,1.77,10007,United Kingdom,customer_10007@example.com,2011-08-15,540113,84879,ASSORTED COLOUR BIRD ORNAMENT,44,2011-01-21 11:34:00,1.77,United Kingdom,customer_10007@example.com,2011-08-15,10007,False,77.88
540113,20725,LUNCH BAG RED RETROSPOT,25,2011-01-21 11:34:00,1.65,10007,United Kingdom,customer_10007@example.com,2011-07-30,540113,20725,LUNCH BAG RED RETROSPOT,25,2011-01-21 11:34:00,1.65,United Kingdom,customer_10007@example.com,2011-07-30,10007,False,41.25
540113,22720,SET OF 3 CAKE TINS PANTRY DESIGN,48,2011-01-21 11:34:00,4.95,10007,United Kingdom,customer_10007@example.com,,540113,22720,SET OF 3 CAKE TINS PANTRY DESIGN,48,2011-01-21 11:34:00,4.95,United Kingdom,customer_10007@example.com,,10007,False,237.60000000000002
540427,82482,WOODEN PICTURE FRAME WHITE FINISH,47,2011-01-21 15:26:00,2.42,10030,United Kingdom,customer_10030@example.com,,540427,82482,WOODEN PICTURE FRAME WHITE FINISH,47,2011-01-21 15:26:00,2.42,United Kingdom,customer_10030@example.com,,10030,False,113.74
540002,21034,REX CASH+CARRY JUMBO SHOPPER,28,2011-01-22 09:19:00,0.85,10001,United Kingdom,customer_10001@example.com,,540002,21034,REX CASH+CARRY JUMBO SHOPPER,28,2011-01-22 09:19:00,0.85,United Kingdom,customer_10001@example.com,,10001,False,23.8
540002,21754,HOME BUILDING BLOCK WORD,21,2011-01-22 09:19:00,5.65,10001,United Kingdom,customer_10001@example.com,,540002,21754,HOME BUILDING BLOCK WORD,21,2011-01-22 09:19:00,5.65,United Kingdom,customer_10001@example.com,,10001,False,118.65
540002,22722,SET OF 6 SPICE TINS PANTRY DESIGN,28,2011-01-22 09:19:00,3.56,10001,United Kingdom,customer_10001@example.com,2011-09-01,540002,22722,SET OF 6 SPICE TINS PANTRY DESIGN,28,2011-01-22 09:19:00,3.56,United Kingdom,customer_10001@example.com,2011-09-01,10001,False,99.68
540664,21754,HOME BUILDING BLOCK WORD,11,2011-01-22 12:01:00,6.55,10078,United Kingdom,customer_10078@example.com,,540664,21754,HOME BUILDING BLOCK WORD,11,2011-01-22 12:01:00,6.55,United Kingdom,customer_10078@example.com,,10078,False,72.05
540129,22383,LUNCH BAG SUKI DESIGN,44,2011-01-22 14:03:00,1.73,10008,United Kingdom,customer_10008@example.com,2011-07-25,540129,22383,LUNCH BAG SUKI DESIGN,44,2011-01-22 14:03:00,1.73,United Kingdom,customer_10008@example.com,2011-07-25,10008,False,76.12
540165,22197,POPCORN HOLDER,47,2011-01-22 15:35:00,0.85,10010,United Kingdom,customer_10010@example.com,2011-07-10,540165,22197,POPCORN HOLDER,47,2011-01-22 15:35:00,0.85,United Kingdom,customer_10010@example.com,2011-07-10,10010,False,39.949999999999996
540165,22960,JAM MAKING SET WITH JARS,34,2011-01-22 15:35:00,3.83,10010,United Kingdom,customer_10010@example.com,2011-08-30,540165,22960,JAM MAKING SET WITH JARS,34,2011-01-22 15:35:00,3.83,United Kingdom,customer_10010@example.com,2011-08-30,10010,False,130.22
540165,20727,LUNCH BAG BLACK SKULL.,11,2011-01-22 15:35:00,1.65,10010,United Kingdom,customer_10010@example.com,2011-08-05,540165,20727,LUNCH BAG BLACK SKULL.,11,2011-01-22 15:35:00,1.65,United Kingdom,customer_10010@example.com,2011-08-05,10010,False,18.15
540165,20728,LUNCH BAG CARS BLUE,18,2011-01-22 15:35:00,1.81,10010,United Kingdom,customer_10010@example.com,2011-08-01,540165,20728,LUNCH BAG CARS BLUE,18,2011-01-22 15:35:00,1.81,United Kingdom,customer_10010@example.com,2011-08-01,10010,False,32.58
540165,85099B,JUMBO BAG RED RETROSPOT,23,2011-01-22 15:35:00,1.87,10010,United Kingdom,customer_10010@example.com,,540165,85099B,JUMBO BAG RED RETROSPOT,23,2011-01-22 15:35:00,1.87,United Kingdom,customer_10010@example.com,,10010,False,43.010000000000005
540434,22698,PINK REGENCY TEACUP AND SAUCER,9,2011-01-22 16:01:00,2.8,10031,United Kingdom,customer_10031@example.com,,540434,22698,PINK REGENCY TEACUP AND SAUCER,9,2011-01-22 16:01:00,2.8,United Kingdom,customer_10031@example.com,,10031,False,25.2
540434,85099B,JUMBO BAG RED RETROSPOT,4,2011-01-22 16:01:00,2.29,10031,United Kingdom,customer_10031@example.com,,540434,85099B,JUMBO BAG RED RETROSPOT,4,2011-01-22 16:01:00,2.29,United Kingdom,customer_10031@example.com,,10031,False,9.16
540428,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-01-23 09:40:00,4.7,10030,United Kingdom,customer_10030@example.com,,540428,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-01-23 09:40:00,4.7,United Kingdom,customer_10030@example.com,,10030,False,42.300000000000004
540428,22138,BAKING SET 9 PIECE RETROSPOT,20,2011-01-23 09:40:00,5.45,10030,United Kingdom,customer_10030@example.com,2011-08-10,540428,22138,BAKING SET 9 PIECE RETROSPOT,20,2011-01-23 09:40:00,5.45,United Kingdom,customer_10030@example.com,2011-08-10,10030,False,109.0
540428,22383,LUNCH BAG SUKI DESIGN,26,2011-01-23 09:40:00,1.57,10030,United Kingdom,customer_10030@example.com,2011-07-25,540428,22383,LUNCH BAG SUKI DESIGN,26,2011-01-23 09:40:00,1.57,United Kingdom,customer_10030@example.com,2011-07-25,10030,False,40.82
540428,22423,REGENCY CAKESTAND 3 TIER,42,2011-01-23 09:40:00,14.03,10030,United Kingdom,customer_10030@example.com,,540428,22423,REGENCY CAKESTAND 3 TIER,42,2011-01-23 09:40:00,14.03,United Kingdom,customer_10030@example.com,,10030,False,589.26
540429,22386,JUMBO BAG PINK POLKADOT,31,2011-01-23 15:28:00,2.08,10030,United Kingdom,customer_10030@example.com,,540429,22386,JUMBO BAG PINK POLKADOT,31,2011-01-23 15:28:00,2.08,United Kingdom,customer_10030@example.com,,10030,False,64.48
540429,22138,BAKING SET 9 PIECE RETROSPOT,14,2011-01-23 15:28:00,4.7,10030,United Kingdom,customer_10030@example.com,2011-08-10,540429,22138,BAKING SET 9 PIECE RETROSPOT,14,2011-01-23 15:28:00,4.7,United Kingdom,customer_10030@example.com,2011-08-10,10030,False,65.8
540429,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-01-23 15:28:00,1.69,10030,United Kingdom,customer_10030@example.com,2011-08-15,540429,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-01-23 15:28:00,1.69,United Kingdom,customer_10030@example.com,2011-08-15,10030,False,18.59
540429,20727,LUNCH BAG BLACK SKULL.,42,2011-01-23 15:28:00,1.73,10030,United Kingdom,customer_10030@example.com,2011-08-05,540429,20727,LUNCH BAG BLACK SKULL.,42,2011-01-23 15:28:00,1.73,United Kingdom,customer_10030@example.com,2011-08-05,10030,False,72.66
540429,22961,JAM MAKING SET PRINTED,41,2011-01-23 15:28:00,1.3,10030,United Kingdom,customer_10030@example.com,2011-08-25,540429,22961,JAM MAKING SET PRINTED,41,2011-01-23 15:28:00,1.3,United Kingdom,customer_10030@example.com,2011-08-25,10030,False,53.300000000000004
540363,22722,SET OF 6 SPICE TINS PANTRY DESIGN,39,2011-01-23 17:52:00,4.15,10022,United Kingdom,customer_10022@example.com,2011-09-01,540363,22722,SET OF 6 SPICE TINS PANTRY DESIGN,39,2011-01-23 17:52:00,4.15,United Kingdom,customer_10022@example.com,2011-09-01,10022,False,161.85000000000002
540340,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,30,2011-01-24 10:18:00,2.18,10020,United Kingdom,customer_10020@example.com,,540340,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,30,2011-01-24 10:18:00,2.18,United Kingdom,customer_10020@example.com,,10020,False,65.4
540340,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-01-24 10:18:00,1.77,10020,United Kingdom,customer_10020@example.com,2011-08-15,540340,84879,ASSORTED COLOUR BIRD ORNAMENT,48,2011-01-24 10:18:00,1.77,United Kingdom,customer_10020@example.com,2011-08-15,10020,False,84.96000000000001
540340,22383,LUNCH BAG SUKI DESIGN,36,2011-01-24 10:18:00,1.48,10020,United Kingdom,customer_10020@example.com,2011-07-25,540340,22383,LUNCH BAG SUKI DESIGN,36,2011-01-24 10:18:00,1.48,United Kingdom,customer_10020@example.com,2011-07-25,10020,False,53.28
540700,20725,LUNCH BAG RED RETROSPOT,12,2011-01-24 11:00:00,1.48,10095,United Kingdom,customer_10095@example.com,2011-07-30,540700,20725,LUNCH BAG RED RETROSPOT,12,2011-01-24 11:00:00,1.48,United Kingdom,customer_10095@example.com,2011-07-30,10095,False,17.759999999999998
540071,20727,LUNCH BAG BLACK SKULL.,17,2011-01-24 12:04:00,1.65,10005,United Kingdom,customer_10005@example.com,2011-08-05,540071,20727,LUNCH BAG BLACK SKULL.,17,2011-01-24 12:04:00,1.65,United Kingdom,customer_10005@example.com,2011-08-05,10005,False,28.049999999999997
540071,82482,WOODEN PICTURE FRAME WHITE FINISH,40,2011-01-24 12:04:00,2.42,10005,United Kingdom,customer_10005@example.com,,540071,82482,WOODEN PICTURE FRAME WHITE FINISH,40,2011-01-24 12:04:00,2.42,United Kingdom,customer_10005@example.com,,10005,False,96.8
540071,21733,RED HANGING HEART T-LIGHT HOLDER,15,2011-01-24 12:04:00,2.95,10005,United Kingdom,customer_10005@example.com,2011-07-22,540071,21733,RED HANGING HEART T-LIGHT HOLDER,15,2011-01-24 12:04:00,2.95,United Kingdom,customer_10005@example.com,2011-07-22,10005,False,44.25
540071,22386,JUMBO BAG PINK POLKADOT,6,2011-01-24 12:04:00,2.29,10005,United Kingdom,customer_10005@example.com,,540071,22386,JUMBO BAG PINK POLKADOT,6,2011-01-24 12:04:00,2.29,United Kingdom,customer_10005@example.com,,10005,False,13.74
540071,85099B,JUMBO BAG RED RETROSPOT,15,2011-01-24 12:04:00,2.08,10005,United Kingdom,customer_10005@example.com,,540071,85099B,JUMBO BAG RED RETROSPOT,15,2011-01-24 12:04:00,2.08,United Kingdom,customer_10005@example.com,,10005,False,31.200000000000003
540188,21733,RED HANGING HEART T-LIGHT HOLDER,34,2011-01-25 09:25:00,2.95,10011,United Kingdom,customer_10011@example.com,2011-07-22,540188,21733,RED HANGING HEART T-LIGHT HOLDER,34,2011-01-25 09:25:00,2.95,United Kingdom,customer_10011@example.com,2011-07-22,10011,False,100.30000000000001
540188,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,33,2011-01-25 09:25:00,2.08,10011,United Kingdom,customer_10011@example.com,,540188,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,33,2011-01-25 09:25:00,2.08,United Kingdom,customer_10011@example.com,,10011,False,68.64
